rates,durations,durationsFWHM,startTimes,amps,realStartTimes,jitter,cond,F0,F0quant,age,id,id2,T
1,5.797,2.805,703,0.24219493968335,131.461,0.200347270554004,0,513.5330639164,441.76569362745,10,28,9,317.9
0.222222222222222,3.553,2.057,733,0.136305540584292,137.071,0.575580867829096,0,513.5330639164,441.76569362745,10,28,9,317.9
0.155555555555556,5.984,2.618,752,0.0621533824743523,140.624,0.441522287292251,0,513.5330639164,441.76569362745,10,28,9,317.9
1,5.984,2.992,987,0.290460490352153,184.569,0.296481398290065,0,513.5330639164,441.76569362745,10,28,9,317.9
0.244444444444444,4.488,2.057,1028,0.0853295664163077,192.236,0.71085170371599,0,513.5330639164,441.76569362745,10,28,9,317.9
0.155555555555556,4.114,2.057,1060,0.0435955092268941,198.22,0.21592900067692,0,513.5330639164,441.76569362745,10,28,9,317.9
1,5.984,2.992,1565,0.30356883419703,292.655,0.197587394251654,0,513.5330639164,441.76569362745,10,28,9,317.9
0.244444444444444,5.797,2.618,1601,0.10581694451955,299.387,0.607184824703612,0,513.5330639164,441.76569362745,10,28,9,317.9
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,5.984,2.992,232,0.20500787810848,43.384,0.245476677930927,0,562.5833981836,527.138025735298,10,28,10,317.9
0.186046511627907,4.114,2.057,287,0.0552415103327671,53.669,0.244613663650346,0,562.5833981836,527.138025735298,10,28,10,317.9
0.232558139534884,5.236,2.805,469,0.0510292867944834,87.703,0.611259805518909,0,562.5833981836,527.138025735298,10,28,10,317.9
1,5.984,3.179,838,0.254198611288874,156.706,0.266195755364494,0,562.5833981836,527.138025735298,10,28,10,317.9
1,5.984,3.179,1203,0.18663342824621,224.961,0.279646709973599,0,562.5833981836,527.138025735298,10,28,10,317.9
1,5.984,3.179,1540,0.342685596895134,287.98,0.289432786697801,0,562.5833981836,527.138025735298,10,28,10,317.9
0.418604651162791,5.984,3.366,1587,0.112594656442626,296.769,0.886352649329382,0,562.5833981836,527.138025735298,10,28,10,317.9
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.676470588235294,3.135,2.97,217,0.153478526178783,35.805,0.394185438909127,0,204.9179310827,223.651124060149,10,29,3,313.5
0.941176470588235,3.3,2.805,739,0.189548660045463,121.935,0.342985826116001,0,204.9179310827,223.651124060149,10,29,3,313.5
0.205882352941176,0.66,1.32,789,0.13354873879928,130.185,0.3527848393244,0,204.9179310827,223.651124060149,10,29,3,313.5
0.264705882352941,2.64,3.3,1015,0.068572388826324,167.475,0.704249101437126,0,204.9179310827,223.651124060149,10,29,3,313.5
0.323529411764706,4.62,2.64,1327,0.0832454335286089,218.955,0.411992616704619,0,204.9179310827,223.651124060149,10,29,3,313.5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.555555555555556,2.475,2.97,430,0.108663290737317,70.95,0.267221417020204,0,206.4994496716,204.832055555556,10,29,4,272.25
0.722222222222222,2.64,2.97,801,0.150412471632504,132.165,0.309603858876126,0,206.4994496716,204.832055555556,10,29,4,272.25
0.166666666666667,1.65,2.97,859,0.0608833883708001,141.735,0.991413276950781,0,206.4994496716,204.832055555556,10,29,4,272.25
0.277777777777778,4.62,2.97,898,0.0639867787353944,148.17,0.74473515615024,0,206.4994496716,204.832055555556,10,29,4,272.25
0.361111111111111,2.805,3.135,948,0.069154086962571,156.42,0.518710817677182,0,206.4994496716,204.832055555556,10,29,4,272.25
0.444444444444444,3.3,2.97,1137,0.082914827635575,187.605,0.790433159955441,0,206.4994496716,204.832055555556,10,29,4,272.25
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.636363636363636,2.475,2.97,423,0.0901072690507655,69.795,0.532254551449885,0,200.0406986618,212.846446428572,10,29,5,231
0.212121212121212,4.62,1.485,787,0.0526156325811355,129.855,0.428160321796304,0,200.0406986618,212.846446428572,10,29,5,231
0.242424242424242,4.62,2.31,890,0.0576492270974862,146.85,0.529165480515529,0,200.0406986618,212.846446428572,10,29,5,231
0.181818181818182,4.62,2.475,1313,0.0413545337518693,216.645,0.278455872814628,0,200.0406986618,212.846446428572,10,29,5,231
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.441176470588235,2.805,2.805,57,0.0749952953719366,9.405,0.330495124059383,0,220.3984634906,230.354119736842,10,29,8,313.5
0.705882352941177,3.135,2.805,451,0.121522744635875,74.415,0.39372649651829,0,220.3984634906,230.354119736842,10,29,8,313.5
0.147058823529412,4.62,2.97,677,0.0398841072457362,111.705,0.279969636655441,0,220.3984634906,230.354119736842,10,29,8,313.5
0.235294117647059,2.805,1.32,866,0.0672799900458582,142.89,0.473901570963779,0,220.3984634906,230.354119736842,10,29,8,313.5
